regime,M,trial,k,segment_i,delta_scale,delta_response_l2,amplification_ratio
uniform_h=1.00,40,19,12,20,0.001,2.0730293641016474e-14,2.0730293641016472e-11
uniform_h=1.00,80,0,2,40,1e-06,0.0,0.0
uniform_h=1.00,80,0,2,40,1e-05,5.551115123125783e-17,5.551115123125782e-12
uniform_h=1.00,80,0,2,40,0.0001,0.0,0.0
uniform_h=1.00,80,0,2,40,0.001,2.7755575615628914e-16,2.7755575615628914e-13
uniform_h=1.00,80,0,4,40,1e-06,9.485749680535094e-16,9.485749680535094e-10
uniform_h=1.00,80,0,4,40,1e-05,2.3976865691736897e-16,2.39768656917369e-11
uniform_h=1.00,80,0,4,40,0.0001,2.3976865691736897e-16,2.3976865691736896e-12
uniform_h=1.00,80,0,4,40,0.001,1.3472180148700993e-15,1.3472180148700993e-12
uniform_h=1.00,80,0,6,40,1e-06,1.5529486393186661e-15,1.5529486393186663e-09
uniform_h=1.00,80,0,6,40,1e-05,0.0,0.0
uniform_h=1.00,80,0,6,40,0.0001,0.0,0.0
uniform_h=1.00,80,0,6,40,0.001,0.0,0.0
uniform_h=1.00,80,0,8,40,1e-06,6.464353406825933e-15,6.4643534068259335e-09
uniform_h=1.00,80,0,8,40,1e-05,0.0,0.0
uniform_h=1.00,80,0,8,40,0.0001,5.454871001296254e-16,5.4548710012962546e-12
uniform_h=1.00,80,0,8,40,0.001,3.9973088176432785e-15,3.997308817643278e-12
uniform_h=1.00,80,0,10,40,1e-06,2.482534153247273e-16,2.4825341532472734e-10
uniform_h=1.00,80,0,10,40,1e-05,3.207450698597454e-15,3.207450698597454e-10
uniform_h=1.00,80,0,10,40,0.0001,3.357306211760598e-16,3.357306211760598e-12
uniform_h=1.00,80,0,10,40,0.001,1.2560739669470201e-15,1.25607396694702e-12
uniform_h=1.00,80,0,12,40,1e-06,4.530693906512675e-15,4.530693906512675e-09
uniform_h=1.00,80,0,12,40,1e-05,2.2644195468014703e-15,2.26441954680147e-10
uniform_h=1.00,80,0,12,40,0.0001,2.2644195468014703e-15,2.26441954680147e-11
uniform_h=1.00,80,0,12,40,0.001,4.344434768182728e-16,4.344434768182729e-13
uniform_h=1.00,80,1,2,40,1e-06,1.1064218096644412e-16,1.1064218096644414e-10
uniform_h=1.00,80,1,2,40,1e-05,0.0,0.0
uniform_h=1.00,80,1,2,40,0.0001,7.850462293418876e-17,7.850462293418876e-13
uniform_h=1.00,80,1,2,40,0.001,7.850462293418876e-17,7.850462293418876e-14
uniform_h=1.00,80,1,4,40,1e-06,1.1800109981668758e-16,1.180010998166876e-10
uniform_h=1.00,80,1,4,40,1e-05,3.1844072181516113e-16,3.184407218151611e-11
uniform_h=1.00,80,1,4,40,0.0001,3.425273338522624e-16,3.4252733385226238e-12
uniform_h=1.00,80,1,4,40,0.001,3.3795708683478693e-16,3.3795708683478694e-13
uniform_h=1.00,80,1,6,40,1e-06,5.544512810180217e-16,5.544512810180217e-10
uniform_h=1.00,80,1,6,40,1e-05,1.38960506962619e-15,1.3896050696261895e-10
uniform_h=1.00,80,1,6,40,0.0001,5.732613154579924e-16,5.7326131545799225e-12
uniform_h=1.00,80,1,6,40,0.001,1.7492523226867275e-15,1.7492523226867274e-12
uniform_h=1.00,80,1,8,40,1e-06,1.6541950504657498e-15,1.6541950504657498e-09
uniform_h=1.00,80,1,8,40,1e-05,1.0295784775289034e-15,1.0295784775289034e-10
uniform_h=1.00,80,1,8,40,0.0001,1.3422436207054592e-15,1.3422436207054592e-11
uniform_h=1.00,80,1,8,40,0.001,1.0295784775289034e-15,1.0295784775289035e-12
uniform_h=1.00,80,1,10,40,1e-06,2.0472693550972188e-15,2.047269355097219e-09
uniform_h=1.00,80,1,10,40,1e-05,2.0472693550972188e-15,2.0472693550972187e-10
uniform_h=1.00,80,1,10,40,0.0001,2.0472693550972188e-15,2.0472693550972187e-11
uniform_h=1.00,80,1,10,40,0.001,1.8549542188141645e-15,1.854954218814164e-12
uniform_h=1.00,80,1,12,40,1e-06,1.0147634886608797e-14,1.0147634886608795e-08
uniform_h=1.00,80,1,12,40,1e-05,1.7691441781501228e-14,1.7691441781501226e-09
uniform_h=1.00,80,1,12,40,0.0001,1.2560739669470201e-15,1.25607396694702e-11
uniform_h=1.00,80,1,12,40,0.001,1.5452668334062385e-14,1.545266833406238e-11
uniform_h=1.00,80,2,2,40,1e-06,2.3714374201337736e-16,2.3714374201337734e-10
uniform_h=1.00,80,2,2,40,1e-05,2.3714374201337736e-16,2.3714374201337735e-11
uniform_h=1.00,80,2,2,40,0.0001,2.482534153247273e-16,2.4825341532472727e-12
uniform_h=1.00,80,2,2,40,0.001,2.237726045655905e-16,2.2377260456559047e-13
uniform_h=1.00,80,2,4,40,1e-06,0.0,0.0
uniform_h=1.00,80,2,4,40,1e-05,0.0,0.0
uniform_h=1.00,80,2,4,40,0.0001,8.21350807105217e-16,8.213508071052169e-12
uniform_h=1.00,80,2,4,40,0.001,0.0,0.0
uniform_h=1.00,80,2,6,40,1e-06,6.280369834735101e-16,6.280369834735101e-10
uniform_h=1.00,80,2,6,40,1e-05,2.0692364508252447e-15,2.0692364508252445e-10
uniform_h=1.00,80,2,6,40,0.0001,1.6653345369377348e-16,1.6653345369377348e-12
uniform_h=1.00,80,2,6,40,0.001,1.0390284068909114e-15,1.0390284068909112e-12
uniform_h=1.00,80,2,8,40,1e-06,5.220488253533716e-15,5.220488253533716e-09
uniform_h=1.00,80,2,8,40,1e-05,4.8891635527976795e-15,4.889163552797679e-10
uniform_h=1.00,80,2,8,40,0.0001,0.0,0.0
uniform_h=1.00,80,2,8,40,0.001,9.48600346967218e-16,9.486003469672178e-13
uniform_h=1.00,80,2,10,40,1e-06,1.621535030942802e-15,1.621535030942802e-09
uniform_h=1.00,80,2,10,40,1e-05,4.2818541885009544e-15,4.281854188500954e-10
uniform_h=1.00,80,2,10,40,0.0001,5.050447127083358e-15,5.050447127083358e-11
uniform_h=1.00,80,2,10,40,0.001,1.1308670722124627e-14,1.1308670722124627e-11
uniform_h=1.00,80,2,12,40,1e-06,2.948409425135742e-15,2.948409425135742e-09
uniform_h=1.00,80,2,12,40,1e-05,5.522480129607944e-15,5.522480129607943e-10
uniform_h=1.00,80,2,12,40,0.0001,5.719012614128092e-16,5.7190126141280916e-12
uniform_h=1.00,80,2,12,40,0.001,6.283643521272145e-15,6.283643521272144e-12
uniform_h=1.00,80,3,2,40,1e-06,2.2887833992611187e-16,2.2887833992611185e-10
uniform_h=1.00,80,3,2,40,1e-05,2.2887833992611187e-16,2.2887833992611185e-11
uniform_h=1.00,80,3,2,40,0.0001,1.1102230246251565e-16,1.1102230246251565e-12
uniform_h=1.00,80,3,2,40,0.001,8.326672684688674e-17,8.326672684688674e-14
uniform_h=1.00,80,3,4,40,1e-06,7.090606611904415e-16,7.090606611904415e-10
uniform_h=1.00,80,3,4,40,1e-05,4.140432817650455e-16,4.1404328176504547e-11
uniform_h=1.00,80,3,4,40,0.0001,8.550638364493861e-16,8.550638364493861e-12
uniform_h=1.00,80,3,4,40,0.001,3.8012220939804657e-16,3.8012220939804667e-13
uniform_h=1.00,80,3,6,40,1e-06,6.6191092418797945e-15,6.619109241879795e-09
uniform_h=1.00,80,3,6,40,1e-05,1.443143974340017e-15,1.4431439743400165e-10
uniform_h=1.00,80,3,6,40,0.0001,9.71996384397242e-16,9.719963843972419e-12
uniform_h=1.00,80,3,6,40,0.001,3.9887234395967485e-15,3.988723439596748e-12
uniform_h=1.00,80,3,8,40,1e-06,6.834426555917416e-15,6.8344265559174165e-09
uniform_h=1.00,80,3,8,40,1e-05,5.080805762434064e-15,5.080805762434065e-10
uniform_h=1.00,80,3,8,40,0.0001,3.0528609838770438e-15,3.0528609838770436e-11
uniform_h=1.00,80,3,8,40,0.001,6.0402662910232525e-15,6.040266291023252e-12
uniform_h=1.00,80,3,10,40,1e-06,0.0,0.0
uniform_h=1.00,80,3,10,40,1e-05,9.044485548105056e-15,9.044485548105056e-10
uniform_h=1.00,80,3,10,40,0.0001,1.2560739669470201e-15,1.2560739669470199e-11
uniform_h=1.00,80,3,10,40,0.001,9.861105749272075e-16,9.861105749272076e-13
uniform_h=1.00,80,3,12,40,1e-06,2.7780544402780394e-15,2.778054440278039e-09
uniform_h=1.00,80,3,12,40,1e-05,8.376771129664266e-15,8.376771129664264e-10
uniform_h=1.00,80,3,12,40,0.0001,3.5938932393854875e-15,3.593893239385488e-11
uniform_h=1.00,80,3,12,40,0.001,3.0764918585555827e-15,3.0764918585555834e-12
uniform_h=1.00,80,4,2,40,1e-06,2.482534153247273e-16,2.482534153247273e-10
uniform_h=1.00,80,4,2,40,1e-05,2.482534153247273e-16,2.482534153247273e-11
uniform_h=1.00,80,4,2,40,0.0001,1.2412670766236366e-16,1.2412670766236363e-12
uniform_h=1.00,80,4,2,40,0.001,2.7755575615628914e-16,2.7755575615628914e-13
uniform_h=1.00,80,4,4,40,1e-06,1.5210082740241563e-15,1.5210082740241562e-09
uniform_h=1.00,80,4,4,40,1e-05,0.0,0.0
uniform_h=1.00,80,4,4,40,0.0001,5.558942964651374e-16,5.558942964651374e-12
uniform_h=1.00,80,4,4,40,0.001,1.538949057266547e-15,1.5389490572665469e-12
uniform_h=1.00,80,4,6,40,1e-06,6.051546980300411e-15,6.05154698030041e-09
uniform_h=1.00,80,4,6,40,1e-05,6.051546980300411e-15,6.05154698030041e-10
uniform_h=1.00,80,4,6,40,0.0001,3.443481593039715e-15,3.443481593039715e-11
uniform_h=1.00,80,4,6,40,0.001,4.561382068540651e-15,4.56138206854065e-12
uniform_h=1.00,80,4,8,40,1e-06,1.0375426790864934e-14,1.0375426790864936e-08
uniform_h=1.00,80,4,8,40,1e-05,1.63382589377489e-15,1.63382589377489e-10
uniform_h=1.00,80,4,8,40,0.0001,1.0375426790864934e-14,1.0375426790864934e-10
uniform_h=1.00,80,4,8,40,0.001,1.0966306604887535e-15,1.0966306604887535e-12
uniform_h=1.00,80,4,10,40,1e-06,3.1899616755106245e-15,3.1899616755106245e-09
uniform_h=1.00,80,4,10,40,1e-05,9.742167503148515e-15,9.742167503148514e-10
uniform_h=1.00,80,4,10,40,0.0001,2.1572735465581247e-15,2.1572735465581246e-11
uniform_h=1.00,80,4,10,40,0.001,9.601947514643923e-15,9.601947514643922e-12
uniform_h=1.00,80,4,12,40,1e-06,5.36967084857668e-15,5.36967084857668e-09
uniform_h=1.00,80,4,12,40,1e-05,4.593192682640005e-15,4.593192682640005e-10
uniform_h=1.00,80,4,12,40,0.0001,4.593192682640005e-15,4.593192682640005e-11
uniform_h=1.00,80,4,12,40,0.001,4.334226652766684e-15,4.334226652766684e-12
uniform_h=1.00,80,5,2,40,1e-06,2.482534153247273e-16,2.4825341532472734e-10
uniform_h=1.00,80,5,2,40,1e-05,2.482534153247273e-16,2.482534153247273e-11
uniform_h=1.00,80,5,2,40,0.0001,2.7755575615628914e-16,2.7755575615628914e-12
uniform_h=1.00,80,5,2,40,0.001,5.551115123125783e-17,5.551115123125783e-14
uniform_h=1.00,80,5,4,40,1e-06,0.0,0.0
uniform_h=1.00,80,5,4,40,1e-05,4.00329229257481e-15,4.0032922925748095e-10
uniform_h=1.00,80,5,4,40,0.0001,0.0,0.0
uniform_h=1.00,80,5,4,40,0.001,0.0,0.0
uniform_h=1.00,80,5,6,40,1e-06,6.280369834735101e-16,6.280369834735101e-10
uniform_h=1.00,80,5,6,40,1e-05,6.6516636530758995e-15,6.651663653075899e-10
uniform_h=1.00,80,5,6,40,0.0001,6.6516636530758995e-15,6.6516636530759e-11
uniform_h=1.00,80,5,6,40,0.001,5.087681048627601e-16,5.087681048627601e-13
uniform_h=1.00,80,5,8,40,1e-06,8.08254562088053e-16,8.082545620880529e-10
uniform_h=1.00,80,5,8,40,1e-05,6.501206671652927e-15,6.501206671652926e-10
uniform_h=1.00,80,5,8,40,0.0001,0.0,0.0
uniform_h=1.00,80,5,8,40,0.001,7.42439598568922e-15,7.42439598568922e-12
uniform_h=1.00,80,5,10,40,1e-06,4.819510150864117e-15,4.819510150864117e-09
uniform_h=1.00,80,5,10,40,1e-05,4.8777216157733066e-15,4.877721615773306e-10
uniform_h=1.00,80,5,10,40,0.0001,3.339043043756356e-15,3.3390430437563555e-11
uniform_h=1.00,80,5,10,40,0.001,2.165513061975956e-15,2.165513061975956e-12
uniform_h=1.00,80,5,12,40,1e-06,6.463716548382192e-15,6.4637165483821925e-09
uniform_h=1.00,80,5,12,40,1e-05,7.276739662238806e-15,7.276739662238805e-10
uniform_h=1.00,80,5,12,40,0.0001,1.9782541917041054e-15,1.978254191704105e-11
uniform_h=1.00,80,5,12,40,0.001,3.4628070155221428e-15,3.462807015522142e-12
uniform_h=1.00,80,6,2,40,1e-06,2.482534153247273e-16,2.4825341532472734e-10
uniform_h=1.00,80,6,2,40,1e-05,0.0,0.0
uniform_h=1.00,80,6,2,40,0.0001,4.002966042486721e-16,4.002966042486721e-12
uniform_h=1.00,80,6,2,40,0.001,0.0,0.0
uniform_h=1.00,80,6,4,40,1e-06,3.148547480951585e-15,3.148547480951585e-09
uniform_h=1.00,80,6,4,40,1e-05,9.694605782913356e-16,9.694605782913355e-11
uniform_h=1.00,80,6,4,40,0.0001,9.694605782913356e-16,9.694605782913354e-12
uniform_h=1.00,80,6,4,40,0.001,0.0,0.0
uniform_h=1.00,80,6,6,40,1e-06,4.1317602818954125e-15,4.131760281895413e-09
uniform_h=1.00,80,6,6,40,1e-05,0.0,0.0
uniform_h=1.00,80,6,6,40,0.0001,4.1317602818954125e-15,4.1317602818954125e-11
uniform_h=1.00,80,6,6,40,0.001,5.376277206893599e-15,5.376277206893599e-12
uniform_h=1.00,80,6,8,40,1e-06,2.514944637633624e-15,2.514944637633624e-09
uniform_h=1.00,80,6,8,40,1e-05,2.514944637633624e-15,2.514944637633624e-10
uniform_h=1.00,80,6,8,40,0.0001,7.388198485138362e-15,7.388198485138361e-11
uniform_h=1.00,80,6,8,40,0.001,7.388198485138362e-15,7.388198485138361e-12
uniform_h=1.00,80,6,10,40,1e-06,1.418362192332789e-14,1.4183621923327891e-08
uniform_h=1.00,80,6,10,40,1e-05,1.6676002792124863e-14,1.6676002792124861e-09
uniform_h=1.00,80,6,10,40,0.0001,1.3539828665470169e-14,1.353982866547017e-10
uniform_h=1.00,80,6,10,40,0.001,1.418362192332789e-14,1.418362192332789e-11
uniform_h=1.00,80,6,12,40,1e-06,1.5086885183743566e-14,1.5086885183743566e-08
uniform_h=1.00,80,6,12,40,1e-05,0.0,0.0
uniform_h=1.00,80,6,12,40,0.0001,2.5317588755076623e-14,2.531758875507662e-10
uniform_h=1.00,80,6,12,40,0.001,8.364196937892795e-15,8.364196937892795e-12
uniform_h=1.00,80,7,2,40,1e-06,0.0,0.0
uniform_h=1.00,80,7,2,40,1e-05,1.1775693440128312e-16,1.1775693440128311e-11
uniform_h=1.00,80,7,2,40,0.0001,3.925231146709438e-17,3.9252311467094375e-13
uniform_h=1.00,80,7,2,40,0.001,1.1775693440128312e-16,1.1775693440128312e-13
uniform_h=1.00,80,7,4,40,1e-06,7.243088545993919e-16,7.243088545993919e-10
uniform_h=1.00,80,7,4,40,1e-05,1.594436429147036e-16,1.594436429147036e-11
uniform_h=1.00,80,7,4,40,0.0001,2.0803667217350626e-16,2.0803667217350625e-12
uniform_h=1.00,80,7,4,40,0.001,0.0,0.0
uniform_h=1.00,80,7,6,40,1e-06,1.2570223342280768e-15,1.2570223342280767e-09
uniform_h=1.00,80,7,6,40,1e-05,6.286691488474408e-16,6.286691488474407e-11
uniform_h=1.00,80,7,6,40,0.0001,3.5937257699893393e-16,3.593725769989339e-12
uniform_h=1.00,80,7,6,40,0.001,1.2570223342280768e-15,1.2570223342280768e-12
uniform_h=1.00,80,7,8,40,1e-06,5.72429834284274e-16,5.724298342842741e-10
uniform_h=1.00,80,7,8,40,1e-05,7.013111783034892e-16,7.01311178303489e-11
uniform_h=1.00,80,7,8,40,0.0001,5.996926762333012e-16,5.996926762333012e-12
uniform_h=1.00,80,7,8,40,0.001,5.72429834284274e-16,5.724298342842742e-13
uniform_h=1.00,80,7,10,40,1e-06,2.2278172310435424e-15,2.2278172310435427e-09
uniform_h=1.00,80,7,10,40,1e-05,3.488221373551038e-15,3.4882213735510375e-10
uniform_h=1.00,80,7,10,40,0.0001,2.2278172310435424e-15,2.2278172310435424e-11
uniform_h=1.00,80,7,10,40,0.001,2.2278172310435424e-15,2.2278172310435424e-12
uniform_h=1.00,80,7,12,40,1e-06,8.734818996285007e-15,8.734818996285008e-09
uniform_h=1.00,80,7,12,40,1e-05,5.0719280036477125e-15,5.071928003647711e-10
uniform_h=1.00,80,7,12,40,0.0001,9.836601059614785e-16,9.836601059614783e-12
uniform_h=1.00,80,7,12,40,0.001,0.0,0.0
uniform_h=1.00,80,8,2,40,1e-06,1.1102230246251565e-16,1.1102230246251565e-10
uniform_h=1.00,80,8,2,40,1e-05,1.1102230246251565e-16,1.1102230246251564e-11
uniform_h=1.00,80,8,2,40,0.0001,3.1401849173675503e-16,3.1401849173675496e-12
uniform_h=1.00,80,8,2,40,0.001,1.1102230246251565e-16,1.1102230246251568e-13
uniform_h=1.00,80,8,4,40,1e-06,0.0,0.0
uniform_h=1.00,80,8,4,40,1e-05,1.6222178263139383e-15,1.6222178263139385e-10
uniform_h=1.00,80,8,4,40,0.0001,1.6222178263139383e-15,1.6222178263139385e-11
uniform_h=1.00,80,8,4,40,0.001,1.2412670766236366e-16,1.2412670766236365e-13
uniform_h=1.00,80,8,6,40,1e-06,9.676028837563833e-15,9.676028837563834e-09
uniform_h=1.00,80,8,6,40,1e-05,9.563765138936475e-15,9.563765138936474e-10
uniform_h=1.00,80,8,6,40,0.0001,0.0,0.0
uniform_h=1.00,80,8,6,40,0.001,1.2560739669470201e-15,1.25607396694702e-12
uniform_h=1.00,80,8,8,40,1e-06,2.853235711113517e-14,2.853235711113517e-08
uniform_h=1.00,80,8,8,40,1e-05,2.3002500273136214e-14,2.300250027313621e-09
uniform_h=1.00,80,8,8,40,0.0001,2.3002500273136214e-14,2.3002500273136213e-10
uniform_h=1.00,80,8,8,40,0.001,2.3581486639497694e-14,2.3581486639497693e-11
uniform_h=1.00,80,8,10,40,1e-06,3.3839044131518772e-15,3.3839044131518773e-09
uniform_h=1.00,80,8,10,40,1e-05,0.0,0.0
uniform_h=1.00,80,8,10,40,0.0001,2.0467257681909386e-14,2.0467257681909385e-10
uniform_h=1.00,80,8,10,40,0.001,1.2608136343320365e-14,1.2608136343320365e-11
uniform_h=1.00,80,8,12,40,1e-06,9.033874927594484e-15,9.033874927594484e-09
uniform_h=1.00,80,8,12,40,1e-05,2.3093906559950254e-14,2.3093906559950256e-09
uniform_h=1.00,80,8,12,40,0.0001,2.4246465278245734e-14,2.424646527824573e-10
uniform_h=1.00,80,8,12,40,0.001,1.4964174767856155e-14,1.4964174767856154e-11
uniform_h=1.00,80,9,2,40,1e-06,2.7755575615628914e-17,2.7755575615628914e-11
uniform_h=1.00,80,9,2,40,1e-05,0.0,0.0
uniform_h=1.00,80,9,2,40,0.0001,0.0,0.0
uniform_h=1.00,80,9,2,40,0.001,1.2412670766236366e-16,1.2412670766236365e-13
uniform_h=1.00,80,9,4,40,1e-06,2.7771292097433004e-16,2.7771292097433004e-10
uniform_h=1.00,80,9,4,40,1e-05,0.0,0.0
uniform_h=1.00,80,9,4,40,0.0001,0.0,0.0
uniform_h=1.00,80,9,4,40,0.001,0.0,0.0
uniform_h=1.00,80,9,6,40,1e-06,6.319443100707892e-16,6.319443100707892e-10
uniform_h=1.00,80,9,6,40,1e-05,1.5859585452872752e-15,1.585958545287275e-10
uniform_h=1.00,80,9,6,40,0.0001,3.1959482474881597e-15,3.1959482474881595e-11
uniform_h=1.00,80,9,6,40,0.001,8.910536777522387e-16,8.910536777522385e-13
uniform_h=1.00,80,9,8,40,1e-06,2.0547592708509313e-15,2.0547592708509313e-09
uniform_h=1.00,80,9,8,40,1e-05,1.1443916996305594e-16,1.1443916996305592e-11
uniform_h=1.00,80,9,8,40,0.0001,2.3814487070477176e-15,2.3814487070477173e-11
uniform_h=1.00,80,9,8,40,0.001,6.684427777288335e-16,6.684427777288335e-13
uniform_h=1.00,80,9,10,40,1e-06,8.217341710035111e-15,8.217341710035112e-09
uniform_h=1.00,80,9,10,40,1e-05,4.968945752073006e-16,4.968945752073005e-11
uniform_h=1.00,80,9,10,40,0.0001,3.1597901211961265e-15,3.159790121196126e-11
uniform_h=1.00,80,9,10,40,0.001,2.446757205863313e-15,2.4467572058633126e-12
uniform_h=1.00,80,9,12,40,1e-06,3.651480426003959e-15,3.6514804260039586e-09
uniform_h=1.00,80,9,12,40,1e-05,3.4457739489332884e-16,3.445773948933288e-11
uniform_h=1.00,80,9,12,40,0.0001,1.9852180309755305e-15,1.98521803097553e-11
uniform_h=1.00,80,9,12,40,0.001,3.318287963937138e-15,3.318287963937138e-12
uniform_h=1.00,80,10,2,40,1e-06,3.3422138886441676e-16,3.342213888644168e-10
uniform_h=1.00,80,10,2,40,1e-05,4.710277376051325e-16,4.7102773760513244e-11
uniform_h=1.00,80,10,2,40,0.0001,1.5700924586837752e-16,1.570092458683775e-12
uniform_h=1.00,80,10,2,40,0.001,4.710277376051325e-16,4.710277376051326e-13
uniform_h=1.00,80,10,4,40,1e-06,2.7513829954510295e-16,2.7513829954510295e-10
uniform_h=1.00,80,10,4,40,1e-05,0.0,0.0
uniform_h=1.00,80,10,4,40,0.0001,3.6506759942727966e-16,3.650675994272796e-12
uniform_h=1.00,80,10,4,40,0.001,3.6506759942727966e-16,3.650675994272797e-13
uniform_h=1.00,80,10,6,40,1e-06,3.054248562025366e-15,3.0542485620253655e-09
uniform_h=1.00,80,10,6,40,1e-05,2.780549076845816e-15,2.7805490768458156e-10
uniform_h=1.00,80,10,6,40,0.0001,3.054248562025366e-15,3.054248562025366e-11
uniform_h=1.00,80,10,6,40,0.001,2.780549076845816e-15,2.780549076845816e-12
uniform_h=1.00,80,10,8,40,1e-06,8.742565743130094e-15,8.742565743130094e-09
uniform_h=1.00,80,10,8,40,1e-05,0.0,0.0
uniform_h=1.00,80,10,8,40,0.0001,0.0,0.0
uniform_h=1.00,80,10,8,40,0.001,9.985181644665844e-15,9.985181644665846e-12
uniform_h=1.00,80,10,10,40,1e-06,1.061694304562924e-14,1.061694304562924e-08
uniform_h=1.00,80,10,10,40,1e-05,0.0,0.0
uniform_h=1.00,80,10,10,40,0.0001,1.479465910994942e-15,1.4794659109949415e-11
uniform_h=1.00,80,10,10,40,0.001,7.147653533976431e-15,7.147653533976431e-12
uniform_h=1.00,80,10,12,40,1e-06,1.2253646560646564e-14,1.2253646560646565e-08
uniform_h=1.00,80,10,12,40,1e-05,1.2253646560646564e-14,1.2253646560646563e-09
uniform_h=1.00,80,10,12,40,0.0001,1.2253646560646564e-14,1.2253646560646566e-10
uniform_h=1.00,80,10,12,40,0.001,1.1270951119217139e-15,1.1270951119217136e-12
uniform_h=1.00,80,11,2,40,1e-06,0.0,0.0
uniform_h=1.00,80,11,2,40,1e-05,1.1102230246251565e-16,1.1102230246251564e-11
uniform_h=1.00,80,11,2,40,0.0001,1.1102230246251565e-16,1.1102230246251565e-12
uniform_h=1.00,80,11,2,40,0.001,0.0,0.0
uniform_h=1.00,80,11,4,40,1e-06,3.5292240343437737e-15,3.5292240343437747e-09
uniform_h=1.00,80,11,4,40,1e-05,0.0,0.0
uniform_h=1.00,80,11,4,40,0.0001,0.0,0.0
uniform_h=1.00,80,11,4,40,0.001,2.8972354183975677e-15,2.8972354183975676e-12
uniform_h=1.00,80,11,6,40,1e-06,1.765232788598054e-14,1.7652327885980538e-08
uniform_h=1.00,80,11,6,40,1e-05,0.0,0.0
uniform_h=1.00,80,11,6,40,0.0001,0.0,0.0
uniform_h=1.00,80,11,6,40,0.001,0.0,0.0
uniform_h=1.00,80,11,8,40,1e-06,8.633590299037262e-15,8.633590299037261e-09
uniform_h=1.00,80,11,8,40,1e-05,8.633590299037262e-15,8.633590299037261e-10
uniform_h=1.00,80,11,8,40,0.0001,8.633590299037262e-15,8.633590299037262e-11
uniform_h=1.00,80,11,8,40,0.001,1.5035326223275212e-14,1.5035326223275215e-11
uniform_h=1.00,80,11,10,40,1e-06,2.0044829974780098e-14,2.00448299747801e-08
uniform_h=1.00,80,11,10,40,1e-05,0.0,0.0
uniform_h=1.00,80,11,10,40,0.0001,2.181302193893974e-14,2.1813021938939737e-10
uniform_h=1.00,80,11,10,40,0.001,0.0,0.0
uniform_h=1.00,80,11,12,40,1e-06,4.314184393666809e-15,4.314184393666809e-09
uniform_h=1.00,80,11,12,40,1e-05,1.5259661078413926e-14,1.5259661078413925e-09
uniform_h=1.00,80,11,12,40,0.0001,2.766675443229727e-14,2.766675443229727e-10
uniform_h=1.00,80,11,12,40,0.001,0.0,0.0
uniform_h=1.00,80,12,2,40,1e-06,0.0,0.0
uniform_h=1.00,80,12,2,40,1e-05,0.0,0.0
uniform_h=1.00,80,12,2,40,0.0001,1.1102230246251565e-16,1.1102230246251563e-12
uniform_h=1.00,80,12,2,40,0.001,0.0,0.0
uniform_h=1.00,80,12,4,40,1e-06,1.0444879386858914e-15,1.0444879386858911e-09
uniform_h=1.00,80,12,4,40,1e-05,1.0444879386858914e-15,1.0444879386858915e-10
uniform_h=1.00,80,12,4,40,0.0001,0.0,0.0
uniform_h=1.00,80,12,4,40,0.001,1.0444879386858914e-15,1.0444879386858916e-12
uniform_h=1.00,80,12,6,40,1e-06,1.2054769083708482e-14,1.2054769083708483e-08
uniform_h=1.00,80,12,6,40,1e-05,1.2978005123830883e-14,1.2978005123830883e-09
uniform_h=1.00,80,12,6,40,0.0001,1.2054769083708482e-14,1.205476908370848e-10
uniform_h=1.00,80,12,6,40,0.001,3.72961513072553e-16,3.729615130725531e-13
uniform_h=1.00,80,12,8,40,1e-06,1.0368704438239236e-14,1.0368704438239236e-08
uniform_h=1.00,80,12,8,40,1e-05,1.080373970838774e-14,1.080373970838774e-09
uniform_h=1.00,80,12,8,40,0.0001,1.1355702865847118e-14,1.1355702865847117e-10
uniform_h=1.00,80,12,8,40,0.001,1.2672236562934076e-14,1.2672236562934076e-11
uniform_h=1.00,80,12,10,40,1e-06,0.0,0.0
uniform_h=1.00,80,12,10,40,1e-05,1.3230045296322713e-14,1.3230045296322713e-09
uniform_h=1.00,80,12,10,40,0.0001,2.326879208866639e-15,2.326879208866639e-11
uniform_h=1.00,80,12,10,40,0.001,0.0,0.0
uniform_h=1.00,80,12,12,40,1e-06,2.2036288385183428e-14,2.2036288385183434e-08
uniform_h=1.00,80,12,12,40,1e-05,6.197283047593271e-15,6.19728304759327e-10
uniform_h=1.00,80,12,12,40,0.0001,7.561917308844827e-15,7.561917308844825e-11
uniform_h=1.00,80,12,12,40,0.001,9.146557160443755e-15,9.146557160443753e-12
