experiment_name,regime,M,trial,k,raw_to_ref_l2,ref_to_ideal_l2,gap_ratio
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,10,6,3.3270861095334165e-14,2.3510985688432426,2351098568843.2427
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,10,8,5.211994185623214e-14,1.1795221525524175,1179522152552.4175
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,10,10,7.343078643485212e-14,0.645666753635338,645666753635.338
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,10,12,6.561189395477939e-14,0.35560982547919223,355609825479.19226
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,11,2,1.2770555534570856e-14,23.819485408390854,23819485408390.855
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,11,4,1.7091983715695587e-13,6.907244766055868,6907244766055.868
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,11,6,9.128000731885798e-14,2.444290670001573,2444290670001.573
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,11,8,7.174002075555384e-14,1.1105263486489765,1110526348648.9766
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,11,10,1.39235164149138e-13,0.5719752749477491,571975274947.7491
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,11,12,9.316611367234742e-14,0.2949918072111361,294991807211.1361
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,12,2,5.985977498731892e-16,28.573033390097503,28573033390097.504
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,12,4,3.363262534056874e-14,7.937748208449434,7937748208449.434
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,12,6,6.227955308152827e-14,2.6514127921245727,2651412792124.5728
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,12,8,8.584422392051671e-14,1.1295796337003021,1129579633700.3022
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,12,10,5.623197178019446e-14,0.5420202082251298,542020208225.12976
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,12,12,1.1461974942904636e-13,0.2669633274458415,266963327445.84152
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,13,2,2.1576886754096444e-15,16.41581453439392,16415814534393.92
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,13,4,1.4619108601917347e-14,7.154097715069579,7154097715069.579
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,13,6,2.3687307249558574e-14,3.414760235501325,3414760235501.325
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,13,8,4.0890774905619384e-14,1.689587726723285,1689587726723.2852
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,13,10,5.2154894595844634e-14,0.8854903525040977,885490352504.0977
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,13,12,9.120332156916998e-14,0.4634039717143648,463403971714.3648
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,14,2,2.039921127253759e-14,34.009323159308806,34009323159308.81
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,14,4,9.758148336639396e-14,9.568868232796039,9568868232796.04
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,14,6,6.183528730898325e-14,3.422262906537313,3422262906537.313
